source_city,target_city,edge_weight,shared_projects
Ho Chi Minh City,San Diego,5,5
Ho Chi Minh City,Jakarta,5,5
Tel Aviv,Warsaw,5,5
Mountain View,Phoenix,5,5
Nanjing,Oslo,5,5
Nanjing,Prague,5,5
Bangkok,Lisbon,5,5
Cambridge,Tianjin,5,5
Barcelona,Cape Town,5,5
Istanbul,Xi'an,5,5
Cairo,Warsaw,5,5
Milan,Sunnyvale,5,5
Hefei,Vancouver,5,5
Cupertino,Pune,5,5
Perth,Prague,5,5
Prague,Suzhou,5,5
Cambridge,Hefei,5,5
Phoenix,Sao Paulo,5,5
Lima,Zurich,5,5
Lausanne,Toulouse,5,5
Milan,Perth,5,5
Geneva,San Jose,5,5
Palo Alto,Perth,5,5
Manchester,Oslo,5,5
Johannesburg,Munich,5,5
Boulder,Budapest,5,5
Johannesburg,Prague,5,5
Barcelona,Cupertino,5,5
Cairo,Cambridge,5,5
Ann Arbor,Vienna,5,5
Bristol,San Diego,5,5
Amsterdam,Turin,5,5
Johannesburg,Vancouver,5,5
Bucharest,Dublin,5,5
Ho Chi Minh City,Xi'an,5,5
Los Angeles,Rotterdam,5,5
Lyon,Manchester,5,5
Copenhagen,Ho Chi Minh City,5,5
Copenhagen,Cupertino,5,5
Chengdu,Oxford,5,5
Madrid,Perth,5,5
Brussels,Raleigh,5,5
Geneva,San Diego,5,5
Buenos Aires,Palo Alto,5,5
Budapest,Cupertino,5,5
Ho Chi Minh City,Moscow,5,5
Salt Lake City,San Diego,5,5
Delhi,Hanoi,5,5
Lyon,Pittsburgh,5,5
Cologne,Helsinki,5,5
Taipei,Tianjin,5,5
Sydney,Tianjin,5,5
Frankfurt,Moscow,5,5
Buenos Aires,Waterloo,5,5
Manila,Paris,5,5
Delft,San Diego,5,5
Lisbon,Xi'an,5,5
Budapest,Rio de Janeiro,5,5
Budapest,Oxford,5,5
Boulder,Rome,5,5
Ho Chi Minh City,Raleigh,5,5
Budapest,Tel Aviv,5,5
Hanoi,Vienna,5,5
Phoenix,Pittsburgh,5,5
Ho Chi Minh City,Hsinchu,5,5
Boulder,Houston,5,5
Boulder,Oslo,5,5
Edinburgh,Houston,5,5
Bangkok,Milan,5,5
Bucharest,Denver,5,5
Busan,Seoul,5,5
Turin,Vienna,5,5
Lausanne,San Diego,5,5
Brussels,Edinburgh,5,5
Ankara,New Delhi,5,5
Denver,Nairobi,5,5
Sunnyvale,Toulouse,5,5
Edmonton,Miami,5,5
Kolkata,Toulouse,5,5
Kolkata,Lausanne,5,5
Boulder,Stuttgart,5,5
Abu Dhabi,Dublin,5,5
Mumbai,Oxford,5,5
Houston,Stuttgart,5,5
Sao Paulo,Stuttgart,5,5
Hanoi,Suzhou,5,5
Bengaluru,Detroit,5,5
Delft,Pittsburgh,5,5
Budapest,Houston,5,5
Busan,San Francisco,5,5
Auckland,Dallas,5,5
Bangkok,Dublin,5,5
Atlanta,Minneapolis,5,5
Hsinchu,Munich,5,5
Hangzhou,Krakow,5,5
Heidelberg,New Delhi,5,5
Heidelberg,Mumbai,5,5
Lisbon,Stuttgart,5,5
Heidelberg,Mountain View,5,5
Palo Alto,Stuttgart,5,5
Heidelberg,Melbourne,5,5
Cairo,Lagos,5,5
Heidelberg,Kolkata,5,5
Calgary,Hong Kong,5,5
Hsinchu,Istanbul,5,5
Auckland,Denver,5,5
Eindhoven,Hong Kong,5,5
Auckland,Manchester,5,5
Auckland,San Jose,5,5
Bangkok,Wuhan,5,5
Copenhagen,Tel Aviv,5,5
Bangkok,Washington,5,5
Chicago,Rotterdam,5,5
Denver,Frankfurt,5,5
Calgary,Waterloo,5,5
Frankfurt,Sunnyvale,5,5
Frankfurt,Waterloo,5,5
Calgary,New Delhi,5,5
Eindhoven,Portland,5,5
Dublin,Eindhoven,5,5
Calgary,Hamburg,5,5
Hanoi,Washington,5,5
Raleigh,Waterloo,5,5
Pune,Rotterdam,5,5
Bucharest,Hanoi,5,5
Bucharest,Montreal,5,5
Mumbai,Rotterdam,5,5
Buenos Aires,Kuala Lumpur,5,5
Buenos Aires,Lisbon,5,5
Hamburg,Kuala Lumpur,5,5
Hamburg,Minneapolis,5,5
Lagos,Waterloo,5,5
Hanoi,Warsaw,5,5
Kuala Lumpur,Portland,5,5
Dubai,Lisbon,5,5
Lima,Lisbon,5,5
Kolkata,Raleigh,5,5
Lima,Sao Paulo,5,5
Jakarta,Miami,5,5
Athens,Redmond,5,5
Istanbul,Raleigh,5,5
Istanbul,Lagos,5,5
Delft,Eindhoven,5,5
Delft,Portland,5,5
Dubai,Eindhoven,5,5
Heidelberg,Tel Aviv,5,5
Manchester,Pittsburgh,5,5
Rome,Waterloo,5,5
Abu Dhabi,Stuttgart,5,5
Istanbul,Suzhou,5,5
Phoenix,Warsaw,5,5
Edinburgh,Xi'an,5,5
Edinburgh,Stuttgart,5,5
Edinburgh,Pune,5,5
New Delhi,Salt Lake City,5,5
Brussels,Santiago,5,5
Buenos Aires,Delhi,5,5
Buenos Aires,Ottawa,5,5
Lisbon,Salt Lake City,5,5
Chengdu,Rio de Janeiro,5,5
Delhi,Lima,5,5
Lima,San Diego,5,5
Hefei,Warsaw,5,5
Lima,Nanjing,5,5
Lima,Taipei,5,5
Amsterdam,Kyoto,5,5
Amsterdam,Hefei,5,5
Moscow,Rio de Janeiro,5,5
Moscow,Santiago,5,5
Ottawa,Stuttgart,5,5
Philadelphia,Santiago,5,5
Portland,Rio de Janeiro,5,5
Rio de Janeiro,San Diego,5,5
Santiago,Xi'an,5,5
Hefei,Sunnyvale,5,5
Osaka,Seattle,5,5
Istanbul,Nanjing,5,5
Ankara,Bangkok,5,5
Budapest,Lagos,5,5
Budapest,Istanbul,5,5
Chengdu,Hsinchu,5,5
Amsterdam,Rotterdam,5,5
Buenos Aires,Ho Chi Minh City,5,5
Rio de Janeiro,Tel Aviv,5,5
Atlanta,Cologne,5,5
Cape Town,Houston,5,5
Hong Kong,Saint Petersburg,5,5
Abu Dhabi,Delhi,5,5
Stuttgart,Sunnyvale,5,5
Ankara,Delhi,5,5
Osaka,Paris,5,5
Ankara,Helsinki,5,5
Ankara,Vienna,5,5
Bangkok,Dubai,5,5
Bangkok,Helsinki,5,5
Barcelona,Phoenix,5,5
Chengdu,Helsinki,5,5
Chengdu,Phoenix,5,5
Kyoto,Taipei,5,5
Dubai,Phoenix,5,5
Frankfurt,Prague,5,5
Helsinki,Stuttgart,5,5
Redmond,Rotterdam,5,5
Rotterdam,Taipei,5,5
Rome,Tel Aviv,5,5
Pittsburgh,Rome,5,5
Brisbane,Houston,5,5
Brisbane,Dubai,5,5
Gothenburg,Sao Paulo,5,5
Krakow,Prague,5,5
Pittsburgh,Toulouse,5,5
Bangkok,San Diego,5,5
Sao Paulo,Toulouse,5,5
Toronto,Turin,5,5
Lyon,Ottawa,5,5
Saint Petersburg,Zurich,5,5
Saint Petersburg,Taipei,5,5
Philadelphia,Rome,5,5
Edinburgh,Hamburg,5,5
Munich,Saint Petersburg,5,5
Minneapolis,Pittsburgh,5,5
Chennai,Tianjin,5,5
Hangzhou,Saint Petersburg,5,5
Buenos Aires,Chennai,5,5
Tianjin,Vienna,5,5
Auckland,Vienna,5,5
Delft,Helsinki,5,5
Calgary,Hangzhou,5,5
Salt Lake City,Wuhan,5,5
Oslo,Santiago,5,5
Edinburgh,Tel Aviv,5,5
Lyon,Redmond,5,5
Atlanta,Kuala Lumpur,5,5
Eindhoven,Redmond,5,5
Riyadh,Zurich,5,5
Riyadh,Shenzhen,5,5
Heidelberg,Pittsburgh,5,5
Milan,Riyadh,5,5
Miami,Rio de Janeiro,5,5
Melbourne,Riyadh,5,5
Kyoto,Redmond,5,5
Cairo,Rome,5,5
Saint Petersburg,Tel Aviv,5,5
Saint Petersburg,San Jose,5,5
Miami,Saint Petersburg,5,5
Kuala Lumpur,Wuhan,5,5
Auckland,Lyon,5,5
Kuala Lumpur,Stockholm,5,5
Kuala Lumpur,Moscow,5,5
Gothenburg,Vienna,5,5
Santiago,Washington,5,5
Redmond,Stuttgart,5,5
Miami,Stuttgart,5,5
Miami,Santiago,5,5
Kuala Lumpur,Pune,5,5
Kuala Lumpur,Miami,5,5
Brisbane,Oxford,5,5
Buenos Aires,Oslo,5,5
Cape Town,Melbourne,5,5
Nairobi,Wuhan,5,5
Guangzhou,Kuala Lumpur,5,5
Boulder,Philadelphia,5,5
Cologne,Warsaw,5,5
Daejeon,Hong Kong,5,5
Hefei,Moscow,5,5
Hefei,Zurich,5,5
Hong Kong,Nairobi,5,5
Minneapolis,Stockholm,5,5
Budapest,Ho Chi Minh City,5,5
Budapest,Manchester,5,5
Lima,Miami,5,5
Delhi,Perth,5,5
Buenos Aires,Perth,5,5
Boulder,Buenos Aires,5,5
Daejeon,Toronto,5,5
Canberra,Toronto,5,5
Ho Chi Minh City,Nairobi,5,5
Lagos,Rio de Janeiro,5,5
Nairobi,Pune,5,5
Dalian,Suzhou,5,5
Brussels,Dubai,5,5
Brussels,Miami,5,5
Dalian,Hong Kong,5,5
Chicago,Osaka,5,5
Athens,Kolkata,5,5
Atlanta,Hanoi,5,5
Cologne,Moscow,5,5
Cologne,Hong Kong,5,5
Canberra,Paris,5,5
Chennai,Kuala Lumpur,5,5
Brussels,Oslo,5,5
Nairobi,San Jose,5,5
Oxford,Redmond,5,5
Barcelona,Saint Petersburg,5,5
Minneapolis,Redmond,5,5
Mexico City,San Jose,5,5
Boulder,Istanbul,5,5
Mexico City,Munich,5,5
Kuala Lumpur,Nanjing,5,5
Frankfurt,Palo Alto,5,5
Brussels,Lyon,5,5
Dublin,Nairobi,5,5
Delhi,Ottawa,5,5
Chengdu,Salt Lake City,5,5
Chengdu,Nairobi,5,5
Chengdu,Minneapolis,5,5
Canberra,Zurich,5,5
Canberra,Vancouver,5,5
Budapest,Kuala Lumpur,5,5
Budapest,Warsaw,5,5
Budapest,Wuhan,5,5
Chennai,Cologne,5,5
Chennai,Dalian,5,5
Dalian,Xi'an,5,5
Philadelphia,Rotterdam,5,5
London,Nagoya,5,5
Montreal,Saint Petersburg,5,5
Johannesburg,Zurich,5,5
Madrid,Riyadh,5,5
Moscow,Salt Lake City,5,5
Ann Arbor,Salt Lake City,5,5
Sydney,Tsukuba,5,5
Redmond,Suzhou,5,5
Montreal,Riyadh,5,5
Cairo,Rio de Janeiro,5,5
Hefei,San Jose,5,5
Ann Arbor,Minneapolis,5,5
Hsinchu,Sydney,5,5
Dublin,Lima,5,5
Ankara,Houston,5,5
Chicago,Riyadh,5,5
Cairo,Raleigh,5,5
Hong Kong,Riyadh,5,5
Hefei,Mountain View,5,5
Geneva,Madrid,5,5
Ann Arbor,Dublin,5,5
Chicago,Hefei,5,5
Mountain View,Riyadh,5,5
Abu Dhabi,Edinburgh,5,5
Frankfurt,San Diego,5,5
Houston,Minneapolis,5,5
Manila,New York,5,5
Miami,Salt Lake City,4,4
Hsinchu,Pune,4,4
Phoenix,Sunnyvale,4,4
Brisbane,Nanjing,4,4
Palo Alto,Phoenix,4,4
Johannesburg,Taipei,4,4
Bengaluru,Manila,4,4
Ankara,Johannesburg,4,4
Bangkok,Miami,4,4
Frankfurt,Lyon,4,4
Buenos Aires,Mountain View,4,4
Dubai,Rome,4,4
Guangzhou,Lima,4,4
Lyon,Sunnyvale,4,4
Ankara,Calgary,4,4
Ho Chi Minh City,Houston,4,4
Bristol,Hamburg,4,4
Ankara,Geneva,4,4
Rio de Janeiro,Waterloo,4,4
Nagoya,Toronto,4,4
Ankara,Brisbane,4,4
Boston,Jakarta,4,4
Auckland,Lisbon,4,4
Ankara,Salt Lake City,4,4
Boulder,Denver,4,4
Rotterdam,Washington,4,4
Boulder,Lagos,4,4
Auckland,Helsinki,4,4
Brussels,Manchester,4,4
Ankara,Wuhan,4,4
Ankara,Sao Paulo,4,4
Ankara,Hanoi,4,4
Ankara,Buenos Aires,4,4
Riyadh,Taipei,4,4
Boulder,Manchester,4,4
Hamburg,Jakarta,4,4
Auckland,Osaka,4,4
Abu Dhabi,Lisbon,4,4
Lausanne,Miami,4,4
Jakarta,Palo Alto,4,4
Jakarta,Sao Paulo,4,4
Ann Arbor,Rome,4,4
Ankara,Bucharest,4,4
Philadelphia,Phoenix,4,4
Johannesburg,Nairobi,4,4
Dallas,Lausanne,4,4
Nagoya,Singapore,4,4
Manila,Seattle,4,4
Moscow,Phoenix,4,4
Manila,Tokyo,4,4
Athens,Taipei,4,4
Hamburg,Mexico City,4,4
Edinburgh,New Delhi,4,4
Barcelona,Mexico City,4,4
Auckland,Edinburgh,4,4
Detroit,Taipei,4,4
Brisbane,Chengdu,4,4
Hefei,Montreal,4,4
Detroit,Hyderabad,4,4
Canberra,Melbourne,4,4
Guangzhou,Nairobi,4,4
Denver,Hanoi,4,4
Canberra,Montreal,4,4
Abu Dhabi,Oxford,4,4
Boston,Detroit,4,4
Dalian,Warsaw,4,4
Dalian,Vienna,4,4
Bristol,New Delhi,4,4
New Delhi,Suzhou,4,4
Stockholm,Stuttgart,4,4
Delft,Moscow,4,4
Bucharest,Raleigh,4,4
Dalian,Hefei,4,4
Daejeon,Zurich,4,4
Chennai,Xi'an,4,4
Gothenburg,Guangzhou,4,4
Edinburgh,Raleigh,4,4
Dallas,Kuala Lumpur,4,4
Beijing,Manila,4,4
Hefei,Vienna,4,4
Buenos Aires,Rome,4,4
Brisbane,Chennai,4,4
Ann Arbor,Copenhagen,4,4
Beijing,Canberra,4,4
Bengaluru,Canberra,4,4
Dublin,Hsinchu,4,4
Rotterdam,Tel Aviv,4,4
Cairo,Dubai,4,4
Cairo,Nairobi,4,4
Budapest,Buenos Aires,4,4
Ankara,Denver,4,4
Bangkok,Ho Chi Minh City,4,4
Cairo,Palo Alto,4,4
Brisbane,Kolkata,4,4
Suzhou,Warsaw,4,4
Budapest,Frankfurt,4,4
Ottawa,Rome,4,4
Nairobi,Suzhou,4,4
Cambridge,Daejeon,4,4
Cape Town,Edinburgh,4,4
Cape Town,Oxford,4,4
Chennai,Oxford,4,4
Cairo,Wuhan,4,4
Cupertino,Houston,4,4
Kuala Lumpur,Vienna,4,4
Brisbane,Raleigh,4,4
Calgary,Oxford,4,4
Redmond,Toulouse,4,4
Athens,Eindhoven,4,4
Berlin,Nagoya,4,4
Auckland,Boulder,4,4
Rotterdam,Sydney,4,4
Edinburgh,Lausanne,4,4
Copenhagen,Eindhoven,4,4
Copenhagen,Dublin,4,4
Lausanne,Nanjing,4,4
Copenhagen,Delft,4,4
Lausanne,Wuhan,4,4
Milan,Oxford,4,4
Chicago,Krakow,4,4
Guangzhou,Osaka,4,4
Ho Chi Minh City,Riyadh,4,4
Miami,Suzhou,4,4
Detroit,Paris,4,4
Tianjin,Vancouver,4,4
Chengdu,Delft,4,4
Boston,Grenoble,4,4
Istanbul,Moscow,4,4
Budapest,Toulouse,4,4
Cairo,Delhi,4,4
Manchester,Suzhou,4,4
Cairo,Lyon,4,4
Istanbul,Tel Aviv,4,4
Chennai,Jakarta,4,4
Ankara,Auckland,4,4
Lyon,Suzhou,4,4
Budapest,Pittsburgh,4,4
Kolkata,Nairobi,4,4
Paris,Saint Petersburg,4,4
Auckland,Moscow,4,4
Edinburgh,Redmond,4,4
Dubai,Edinburgh,4,4
Redmond,Waterloo,4,4
Milan,Tel Aviv,4,4
Cambridge,Eindhoven,4,4
Heidelberg,Moscow,4,4
Abu Dhabi,Delft,4,4
Delft,Hamburg,4,4
Abu Dhabi,Boulder,4,4
Abu Dhabi,Athens,4,4
Abu Dhabi,Chennai,4,4
Athens,Cairo,4,4
Abu Dhabi,Ann Arbor,4,4
Denver,Tianjin,4,4
Helsinki,Waterloo,4,4
Brussels,Cairo,4,4
Jakarta,Wuhan,4,4
Jakarta,Stockholm,4,4
Eindhoven,Vienna,4,4
Eindhoven,Melbourne,4,4
Suzhou,Tel Aviv,4,4
Philadelphia,Suzhou,4,4
Cairo,Copenhagen,4,4
Bucharest,Dubai,4,4
Detroit,Los Angeles,4,4
Hanoi,Rio de Janeiro,4,4
Houston,Wuhan,4,4
Atlanta,Johannesburg,4,4
Denver,Toulouse,4,4
Hyderabad,Rotterdam,4,4
Helsinki,Wuhan,4,4
Brussels,Delft,4,4
Jerusalem,Paris,4,4
Oslo,Salt Lake City,4,4
Prague,Salt Lake City,4,4
Copenhagen,Dallas,4,4
Ankara,Mountain View,4,4
Buenos Aires,Hanoi,4,4
Boston,Riyadh,4,4
Moscow,Waterloo,4,4
Bucharest,Washington,4,4
Houston,Johannesburg,4,4
Mountain View,Rotterdam,4,4
Ankara,Redmond,4,4
Bucharest,Mumbai,4,4
Kolkata,Ottawa,4,4
Buenos Aires,Milan,4,4
Ankara,Riyadh,4,4
Nairobi,Portland,4,4
Bucharest,Minneapolis,4,4
Nairobi,San Diego,4,4
Chennai,Santiago,4,4
New Delhi,Rotterdam,4,4
Milan,Phoenix,4,4
Bucharest,Buenos Aires,4,4
Delhi,Oslo,4,4
Brussels,Redmond,4,4
Ann Arbor,Warsaw,4,4
Cologne,Wuhan,4,4
Athens,Phoenix,4,4
Auckland,Lagos,4,4
Athens,Heidelberg,4,4
Buenos Aires,Lima,4,4
Moscow,Rotterdam,4,4
Krakow,Seattle,4,4
Copenhagen,Nairobi,4,4
Bristol,Lausanne,4,4
Jerusalem,Singapore,4,4
Lima,Wuhan,4,4
Lima,Washington,4,4
Jerusalem,Toronto,4,4
Bristol,Delhi,4,4
Calgary,Zurich,4,4
Los Angeles,Mexico City,4,4
Hanoi,Milan,4,4
Cape Town,Lisbon,4,4
Eindhoven,Madrid,4,4
Auckland,Cupertino,4,4
Hanoi,Sao Paulo,4,4
Cairo,Portland,4,4
Lagos,Raleigh,4,4
Lagos,Redmond,4,4
Jakarta,Milan,4,4
Lagos,Taipei,4,4
Hanoi,Lisbon,4,4
Edmonton,Hyderabad,4,4
Lagos,Tel Aviv,4,4
Ankara,Dublin,4,4
Dalian,Hamburg,4,4
Hamburg,Xi'an,4,4
Melbourne,Rotterdam,4,4
Buenos Aires,Wuhan,4,4
Delft,Philadelphia,4,4
Hyderabad,Lima,4,4
Edmonton,Lisbon,4,4
Auckland,Copenhagen,4,4
Cairo,Hanoi,4,4
Cairo,Istanbul,4,4
Auckland,Miami,4,4
Cape Town,Sao Paulo,4,4
Cape Town,Salt Lake City,4,4
Denver,Gothenburg,4,4
Denver,Lima,4,4
Auckland,San Diego,4,4
Brisbane,Toulouse,4,4
Gothenburg,Hong Kong,4,4
Gothenburg,Lisbon,4,4
Brisbane,Tel Aviv,4,4
Auckland,Stuttgart,4,4
Gothenburg,Pune,4,4
Cambridge,Turin,4,4
Brussels,Pittsburgh,4,4
Brussels,Lagos,4,4
Copenhagen,Miami,4,4
Copenhagen,Santiago,4,4
Delhi,Kuala Lumpur,4,4
Bristol,Lagos,4,4
Kuala Lumpur,New Delhi,4,4
Boston,Turin,4,4
Kuala Lumpur,San Diego,4,4
Edinburgh,Prague,4,4
Atlanta,Turin,4,4
Atlanta,Rotterdam,4,4
Dallas,Moscow,4,4
Dallas,Oxford,4,4
New Delhi,Stuttgart,4,4
Denver,Salt Lake City,4,4
Bucharest,Istanbul,4,4
Chicago,Johannesburg,4,4
Cape Town,Philadelphia,4,4
Abu Dhabi,New Delhi,4,4
Cologne,Delhi,4,4
Cologne,New Delhi,4,4
Ann Arbor,Brussels,4,4
Tel Aviv,Toulouse,4,4
Athens,Delft,4,4
Bangkok,Hsinchu,4,4
Guangzhou,Heidelberg,4,4
Hsinchu,Prague,4,4
Delft,Oxford,4,4
Hsinchu,San Diego,4,4
Delft,Washington,4,4
Denver,Kuala Lumpur,4,4
Krakow,Palo Alto,4,4
Austin,Osaka,4,4
Kuala Lumpur,Waterloo,4,4
Gothenburg,Hangzhou,4,4
Gothenburg,Prague,4,4
Athens,Hanoi,4,4
Nagoya,Osaka,4,4
Athens,Rio de Janeiro,4,4
Athens,Suzhou,4,4
Barcelona,Gothenburg,4,4
Beijing,Haifa,4,4
Atlanta,Gothenburg,4,4
Hong Kong,Lima,4,4
Cologne,Ottawa,4,4
Oslo,Ottawa,4,4
Dubai,Lagos,4,4
Dublin,Hanoi,4,4
Dallas,Riyadh,4,4
Kyoto,Milan,4,4
Kuala Lumpur,Rio de Janeiro,4,4
Kyoto,Riyadh,4,4
Edmonton,Suzhou,4,4
Kyoto,Washington,4,4
Kyoto,Zurich,4,4
Kolkata,Stuttgart,4,4
Miami,Riyadh,4,4
San Diego,Tianjin,4,4
Redmond,Riyadh,4,4
Rio de Janeiro,Vienna,4,4
Budapest,Jakarta,4,4
Cairo,Houston,4,4
Abu Dhabi,Cupertino,4,4
Heidelberg,Hong Kong,4,4
Riyadh,Rome,4,4
Frankfurt,Houston,4,4
Nanjing,Salt Lake City,4,4
Bangkok,Jakarta,4,4
Denver,Rotterdam,4,4
Ann Arbor,Ottawa,4,4
Hangzhou,Rotterdam,4,4
Saint Petersburg,Sydney,4,4
Rotterdam,Toulouse,4,4
Dubai,Edmonton,4,4
Saint Petersburg,Shenzhen,4,4
Lima,Perth,4,4
Saint Petersburg,Sao Paulo,4,4
Lima,Prague,4,4
Lima,Pune,4,4
Santiago,Stuttgart,4,4
Boulder,Tel Aviv,4,4
Boulder,Wuhan,4,4
Chengdu,Kuala Lumpur,4,4
Bucharest,Lyon,4,4
Oslo,Wuhan,4,4
Perth,Rio de Janeiro,4,4
Atlanta,Bristol,4,4
Gothenburg,Washington,4,4
Cologne,Washington,4,4
Ann Arbor,Philadelphia,4,4
Cupertino,Lisbon,4,4
Ann Arbor,Milan,4,4
Brussels,Bucharest,4,4
Manila,San Francisco,4,4
Athens,Tel Aviv,4,4
Cupertino,Helsinki,4,4
Tel Aviv,Xi'an,4,4
Cupertino,New Delhi,4,4
Denver,Ottawa,4,4
Stuttgart,Tel Aviv,4,4
Kuala Lumpur,San Jose,4,4
Minneapolis,Ottawa,4,4
Minneapolis,Raleigh,4,4
Kuala Lumpur,Tel Aviv,4,4
Bristol,Denver,4,4
Heidelberg,Los Angeles,4,4
Berlin,Haifa,4,4
Cambridge,Nairobi,4,4
Hamburg,Rio de Janeiro,4,4
Dublin,Mexico City,4,4
Lisbon,Suzhou,4,4
Pittsburgh,Rio de Janeiro,4,4
Ankara,Perth,4,4
Minneapolis,Moscow,4,4
Cape Town,Hyderabad,4,4
Frankfurt,Wuhan,4,4
Mexico City,Montreal,4,4
Bangkok,Dallas,4,4
Geneva,Warsaw,4,4
Houston,Jakarta,4,4
Houston,Waterloo,4,4
Hsinchu,Wuhan,4,4
Jakarta,Lisbon,4,4
Athens,Miami,4,4
Mexico City,Vancouver,4,4
Dallas,Wuhan,4,4
Mexico City,Washington,4,4
Heidelberg,Madrid,4,4
Cologne,Dallas,4,4
Minneapolis,Philadelphia,4,4
Bucharest,Miami,4,4
Hyderabad,Osaka,4,4
Tianjin,Toronto,4,4
Bucharest,Dallas,4,4
Brussels,Ho Chi Minh City,4,4
Cambridge,Rio de Janeiro,4,4
Busan,Melbourne,4,4
Kolkata,Xi'an,4,4
Istanbul,Oxford,4,4
Dalian,Paris,4,4
Dallas,Nairobi,4,4
Cologne,Nanjing,4,4
Edmonton,Lausanne,4,4
Rome,Stuttgart,4,4
Barcelona,Turin,4,4
Budapest,Turin,4,4
Munich,Osaka,4,4
Los Angeles,Turin,4,4
Johannesburg,Melbourne,4,4
Seoul,Turin,4,4
Bangkok,Tel Aviv,4,4
Budapest,Nairobi,4,4
Canberra,Seoul,4,4
Boston,Daejeon,4,4
Canberra,Sydney,4,4
Canberra,Tokyo,4,4
Bangkok,Redmond,4,4
Barcelona,Dalian,4,4
Cape Town,Chengdu,4,4
Lima,Madrid,4,4
Cape Town,Nanjing,4,4
Cape Town,Prague,4,4
Chengdu,Frankfurt,4,4
Mountain View,Osaka,4,4
Cupertino,Prague,4,4
Hefei,Istanbul,4,4
Brussels,Oxford,4,4
Nairobi,Philadelphia,4,4
Copenhagen,Oxford,4,4
Copenhagen,Xi'an,4,4
Munich,Tianjin,4,4
Miami,Phoenix,4,4
Cupertino,San Diego,4,4
Hyderabad,Tianjin,4,4
Moscow,Turin,4,4
Munich,Turin,4,4
Rotterdam,Salt Lake City,4,4
San Diego,Turin,4,4
Pune,Turin,4,4
Portland,Rotterdam,4,4
Mexico City,Portland,4,4
Geneva,Pune,4,4
Milan,Turin,4,4
Los Angeles,Saint Petersburg,4,4
Cologne,Mumbai,4,4
Milan,Minneapolis,4,4
Dubai,Milan,4,4
Houston,Turin,4,4
Philadelphia,Saint Petersburg,4,4
Edmonton,Milan,4,4
Edmonton,Perth,4,4
Saint Petersburg,Vienna,4,4
Saint Petersburg,Warsaw,4,4
Cairo,Perth,4,4
Ann Arbor,Atlanta,4,4
Brisbane,Santiago,4,4
Bucharest,Frankfurt,4,4
Pune,Tianjin,4,4
Rome,Salt Lake City,4,4
Auckland,Xi'an,4,4
Geneva,Istanbul,4,4
Cupertino,Oxford,4,4
Cologne,Houston,4,4
Ankara,Oslo,4,4
Nairobi,Vienna,4,4
Gothenburg,Sydney,4,4
Gothenburg,Warsaw,4,4
Ho Chi Minh City,Oxford,4,4
Philadelphia,Redmond,4,4
Ho Chi Minh City,Warsaw,4,4
Helsinki,Santiago,4,4
Geneva,New Delhi,4,4
Grenoble,Hangzhou,4,4
Ann Arbor,Rotterdam,4,4
Boulder,Ottawa,4,4
Oxford,Xi'an,4,4
Perth,Raleigh,4,4
Geneva,Hyderabad,4,4
Bucharest,Xi'an,4,4
Ann Arbor,Edinburgh,4,4
Ann Arbor,Phoenix,4,4
Bucharest,Cairo,4,4
Bristol,Vienna,4,4
Calgary,Houston,4,4
Bristol,Palo Alto,4,4
Delft,Houston,4,4
Auckland,Minneapolis,4,4
Bangkok,Oxford,4,4
Berlin,Manila,4,4
Rio de Janeiro,Warsaw,4,4
Athens,Cupertino,4,4
Cologne,Miami,4,4
Chennai,Philadelphia,4,4
Ho Chi Minh City,Oslo,4,4
Frankfurt,Rome,4,4
Frankfurt,Sao Paulo,4,4
Hefei,Melbourne,4,4
Buenos Aires,Frankfurt,4,4
Calgary,Palo Alto,4,4
Geneva,Prague,4,4
Hefei,Pune,4,4
Frankfurt,Warsaw,4,4
Geneva,Hsinchu,4,4
Geneva,Houston,4,4
Calgary,Mumbai,4,4
Dubai,Toulouse,4,4
Dubai,Suzhou,4,4
Geneva,Lyon,4,4
Abu Dhabi,Chengdu,4,4
Calgary,Kolkata,4,4
Calgary,Istanbul,4,4
Copenhagen,Oslo,4,4
Calgary,Delhi,4,4
Berlin,Busan,4,4
Ann Arbor,Prague,4,4
Lausanne,Sao Paulo,4,4
Cologne,San Jose,4,4
Budapest,Redmond,4,4
Ankara,Dallas,4,4
Delft,Lagos,4,4
Buenos Aires,Stuttgart,4,4
Cape Town,Copenhagen,4,4
Dubai,Istanbul,4,4
Copenhagen,Waterloo,4,4
Johannesburg,Mountain View,4,4
Bangkok,Frankfurt,4,4
Buenos Aires,Moscow,4,4
Cologne,Palo Alto,4,4
Delhi,Edinburgh,4,4
Perth,Suzhou,4,4
Copenhagen,Istanbul,4,4
Copenhagen,Heidelberg,4,4
Rotterdam,Stockholm,4,4
Chennai,Cupertino,4,4
Rotterdam,Vienna,4,4
Ankara,Lyon,4,4
Cupertino,Denver,4,4
Brussels,Buenos Aires,4,4
Phoenix,Raleigh,4,4
Chennai,Heidelberg,4,4
Phoenix,Rome,4,4
Palo Alto,Santiago,4,4
Auckland,Houston,4,4
Kyoto,Paris,4,4
Houston,Suzhou,4,4
Hsinchu,Lyon,4,4
Bangkok,Cape Town,4,4
Calgary,Guangzhou,4,4
Buenos Aires,Copenhagen,4,4
Cologne,Perth,4,4
Hong Kong,Tsukuba,4,4
Busan,London,4,4
Cologne,Hsinchu,4,4
